id,Time,YITmedian,YITmean,Team,Date,Home,home,Opponent,WINorLOSS,Differenceinpoints ,Diffinrank,diffinwin,QuarteroftheSeason,DifferenceinRebounds,DifferenceinBlocks
118,36,1,1,TOR,1/3/2018,Away,1,CHI,W,-0.37,7,-17.1,2,-2.1,1.01
118,37,1,1,TOR,1/5/2018,Away,1,MIL,W,-0.01,11,-23.2,2,-1.83,-0.45
118,38,1,1,TOR,1/8/2018,Away,1,BRK,W,-3.2,3,-3.6,2,-2.79,0.12
118,39,0,0,TOR,1/9/2018,Home,0,MIA,L,-8.95,25,-48.8,2,-1.83,0.1
118,40,1,1,TOR,1/11/2018,Home,0,CLE,W,-7.45,20,-30.5,2,-0.5,1.07
118,41,1,1,TOR,1/13/2018,Home,0,GSW,L,1.09,-1,1.2,2,0.38,1.1
118,42,0,0,TOR,1/15/2018,Away,1,PHI,L,-3.07,11,-23.2,3,1.79,-0.52
118,43,0,0,TOR,1/17/2018,Home,0,DET,W,-3.21,9,-21.9,3,-1.49,0.57
118,44,0,0,TOR,1/19/2018,Home,0,SAS,W,-6.11,14,-26.8,3,-0.33,0.68
118,45,0,0,TOR,1/20/2018,Away,1,MIN,L,-7.45,20,-30.5,3,-0.5,1.07
118,46,0,0,TOR,1/24/2018,Away,1,ATL,W,-0.61,22,-36.6,3,-2.82,0.32
118,47,0,0,TOR,1/26/2018,Home,0,UTA,L,4.57,2,-2.4,3,0.72,0.73
118,48,1,1,TOR,1/28/2018,Home,0,LAL,W,-2.16,18,-28,3,-0.72,0.73
118,49,0,0,TOR,1/30/2018,Home,0,MIN,W,-8.95,25,-48.8,3,-1.83,0.1
118,50,1,1,TOR,2/1/2018,Away,1,WAS,L,-4.67,5,-12.2,3,-4.73,0.15
118,51,1,1,TOR,2/2/2018,Home,0,POR,W,-3.21,9,-21.9,3,-1.49,0.57
118,52,0,0,TOR,2/4/2018,Home,0,MEM,W,-0.01,11,-23.2,3,-1.83,-0.45
118,53,0,0,TOR,2/6/2018,Home,0,BOS,W,-7.45,20,-30.5,3,-0.5,1.07
118,54,1,1,TOR,2/8/2018,Home,0,NYK,W,0.05,-1,1.2,3,-0.26,0.63
118,55,1,1,TOR,2/11/2018,Away,1,CHO,W,-3.07,11,-23.2,3,1.79,-0.52
118,56,1,1,TOR,2/13/2018,Home,0,MIA,W,0.48,2,-2.4,3,-3.04,1.35
118,57,1,1,TOR,2/14/2018,Away,1,CHI,W,-4.82,6,-13.4,3,-3.8,0.33
118,58,1,1,TOR,2/23/2018,Home,0,MIL,L,-1.06,4,-4.9,3,-2.4,-0.26
118,59,1,1,TOR,2/26/2018,Home,0,DET,W,-6.4,21,-32.9,3,-5.79,-0.24
118,60,1,1,TOR,2/28/2018,Away,1,ORL,W,-4.45,18,-28,3,-3.43,-0.15
118,61,0,0,TOR,3/2/2018,Away,1,WAS,W,-8.26,24,-41.5,3,-2.35,-1.22
118,62,0,0,TOR,3/4/2018,Home,0,CHO,W,-0.37,7,-17.1,4,-2.1,1.01
118,63,0,0,TOR,3/6/2018,Home,0,ATL,W,4.07,-3,3.7,4,1.1,0.05
118,64,1,1,TOR,3/7/2018,Away,1,DET,W,-0.74,18,-28,4,-1.62,-0.24
118,65,0,0,TOR,3/9/2018,Home,0,HOU,W,-4.67,5,-12.2,4,-4.73,0.15
118,66,1,1,TOR,3/11/2018,Away,1,NYK,W,4.57,2,-2.4,4,0.72,0.73
118,67,1,1,TOR,3/13/2018,Away,1,BRK,W,-5.59,8,-20.7,4,-2.23,0.33
118,68,0,0,TOR,3/15/2018,Away,1,IND,W,0.67,14,-26.8,4,-2.59,-0.73
118,69,1,1,TOR,3/16/2018,Home,0,DAL,W,-3.07,11,-23.2,4,1.79,-0.52
118,70,1,1,TOR,3/18/2018,Home,0,OKC,L,-0.61,22,-36.6,4,-2.82,0.32
118,71,0,0,TOR,3/20/2018,Away,1,ORL,W,-8.26,24,-41.5,4,-2.35,-1.22
118,72,1,1,TOR,3/21/2018,Away,1,CLE,L,-6.4,21,-32.9,4,-5.79,-0.24
118,73,1,1,TOR,3/23/2018,Home,0,BRK,W,-0.52,-4,4.9,4,-2.48,0.38
118,74,0,0,TOR,3/25/2018,Home,0,LAC,L,-3.2,3,-3.6,4,-2.79,0.12
118,75,1,1,TOR,3/27/2018,Home,0,DEN,W,0.48,2,-2.4,4,-3.04,1.35
118,76,0,0,TOR,3/31/2018,Away,1,BOS,L,0.05,-1,1.2,4,-0.26,0.63
118,77,0,0,TOR,4/3/2018,Away,1,CLE,L,-1.06,4,-4.9,4,-2.4,-0.26
118,78,0,0,TOR,4/4/2018,Home,0,BOS,W,1.09,-1,1.2,4,0.38,1.1
118,79,0,0,TOR,4/6/2018,Home,0,IND,W,-4.82,6,-13.4,4,-3.8,0.33
118,80,1,1,TOR,4/8/2018,Home,0,ORL,W,-8.26,24,-41.5,4,-2.35,-1.22
118,81,0,0,TOR,4/9/2018,Away,1,DET,W,-3.07,11,-23.2,4,1.79,-0.52
118,82,0,0,TOR,4/11/2018,Away,1,MIA,L,-3.21,9,-21.9,4,-1.49,0.57
29,1,0,0,UTA,10/29/2014,Home,0,HOU,L,3.2,-12,11,1,4.3,0.82
29,2,1,1,UTA,10/30/2014,Away,1,DAL,L,5.79,1,-3.7,1,2.98,0.56
29,3,1,1,UTA,11/1/2014,Home,0,PHO,W,-1.85,3,-8.6,1,3.44,-0.98
29,4,1,1,UTA,11/3/2014,Away,1,LAC,L,6.04,-14,15.8,1,3.7,1.26
29,5,1,1,UTA,11/5/2014,Home,0,CLE,W,-2.55,4,-15.9,1,3.96,0.34
29,6,0,0,UTA,11/7/2014,Home,0,DAL,L,7.49,-22,34.1,1,6.17,1.34
29,7,1,1,UTA,11/9/2014,Away,1,DET,W,-2.55,4,-15.9,1,3.96,0.34
29,8,0,0,UTA,11/10/2014,Away,1,IND,L,6.45,-22,34.1,1,5.54,0.88
29,9,1,1,UTA,11/12/2014,Away,1,ATL,L,4.24,-3,4.9,1,5.07,0.98
29,10,1,1,UTA,11/14/2014,Away,1,NYK,W,5.66,-3,4.9,1,4.17,0
29,11,0,0,UTA,11/15/2014,Away,1,TOR,L,10.98,-19,30.5,1,6.51,0.98
29,12,1,1,UTA,11/18/2014,Home,0,OKC,W,-3.66,2,-7.3,1,3.91,-2.34
29,13,0,0,UTA,11/21/2014,Away,1,GSW,L,0.82,-13,12.2,1,3.56,0.57
29,14,0,0,UTA,11/22/2014,Home,0,NOP,L,1.73,-16,20.7,1,1.06,0.39
29,15,1,0,UTA,11/24/2014,Home,0,CHI,L,-3.66,2,-7.3,1,3.91,-2.34
29,16,0,0,UTA,11/26/2014,Away,1,OKC,L,5.66,-3,4.9,1,4.17,0
29,17,1,1,UTA,11/29/2014,Home,0,LAC,L,4.18,-2,3.6,1,1.96,-0.04
29,18,1,1,UTA,12/1/2014,Home,0,DEN,L,6.4,-21,32.9,1,5.79,0.24
29,19,1,1,UTA,12/3/2014,Home,0,TOR,L,-1.05,-1,2.4,1,5.29,1.32
29,20,0,0,UTA,12/5/2014,Home,0,ORL,L,3.2,-12,11,1,4.3,0.82
29,21,0,0,UTA,12/8/2014,Away,1,SAC,L,5.79,1,-3.7,2,2.98,0.56
29,22,1,1,UTA,12/9/2014,Home,0,SAS,W,6.04,-14,15.8,2,3.7,1.26
29,23,1,0,UTA,12/12/2014,Home,0,MIA,L,5.88,-25,37.8,2,3.32,0.62
29,24,0,0,UTA,12/14/2014,Away,1,WAS,L,1.73,-16,20.7,2,1.06,0.39
29,25,1,1,UTA,12/16/2014,Away,1,NOP,L,-1.05,-1,2.4,2,5.29,1.32
29,26,1,1,UTA,12/17/2014,Away,1,MIA,W,-1.91,-3,4.9,2,3.07,-0.79
29,27,1,1,UTA,12/19/2014,Away,1,ORL,W,0.29,-7,6.1,2,5.46,0.93
29,28,0,0,UTA,12/20/2014,Away,1,CHO,L,1.95,-3,4.9,2,2.37,0.1
29,29,1,1,UTA,12/22/2014,Away,1,MEM,W,6.88,-19,30.5,2,2.76,1.6
29,30,0,0,UTA,12/27/2014,Home,0,PHI,W,10.98,-19,30.5,2,6.51,0.98
29,31,1,1,UTA,12/29/2014,Away,1,LAC,L,-1.85,3,-8.6,2,3.44,-0.98
29,32,1,1,UTA,12/30/2014,Home,0,MIN,W,-1.85,3,-8.6,2,3.44,-0.98
29,33,0,0,UTA,1/2/2015,Home,0,ATL,L,5.34,-17,28,2,3.39,-0.01
29,34,1,1,UTA,1/3/2015,Away,1,MIN,W,4.18,-2,3.6,2,1.96,-0.04
29,35,1,1,UTA,1/5/2015,Home,0,IND,L,-0.2,-9,7.3,2,2.91,0.2
29,36,1,1,UTA,1/7/2015,Away,1,CHI,W,5.88,-25,37.8,2,3.32,0.62
29,37,0,0,UTA,1/9/2015,Away,1,OKC,L,7.07,-7,6.1,2,3.21,-0.49
29,38,0,0,UTA,1/10/2015,Away,1,HOU,L,6.04,-14,15.8,2,3.7,1.26
29,39,1,1,UTA,1/13/2015,Home,0,GSW,L,5.79,1,-3.7,2,2.98,0.56
29,40,0,0,UTA,1/16/2015,Home,0,LAL,W,-1.85,3,-8.6,2,3.44,-0.98
29,41,0,0,UTA,1/18/2015,Away,1,SAS,L,5.79,1,-3.7,2,2.98,0.56
29,42,0,0,UTA,1/21/2015,Away,1,CLE,L,3.33,-10,9.7,3,7.59,-0.28
29,43,1,1,UTA,1/22/2015,Away,1,MIL,W,10.48,-24,36.6,3,6.89,0.29
29,44,1,1,UTA,1/24/2015,Home,0,BRK,W,6.88,-19,30.5,3,2.76,1.6
29,45,0,0,UTA,1/26/2015,Home,0,BOS,L,7.07,-7,6.1,3,3.21,-0.49
29,46,0,0,UTA,1/28/2015,Home,0,LAC,L,1.95,-3,4.9,3,2.37,0.1
29,47,1,1,UTA,1/30/2015,Home,0,GSW,W,3.33,-10,9.7,3,7.59,-0.28
29,48,1,1,UTA,2/3/2015,Away,1,POR,L,3.21,-18,29.3,3,3,0.37
29,49,0,0,UTA,2/4/2015,Home,0,MEM,L,6.39,-10,9.7,3,3.96,-0.21
29,50,0,0,UTA,2/6/2015,Away,1,PHO,L,4.24,-3,4.9,3,5.07,0.98
29,51,1,1,UTA,2/7/2015,Home,0,SAC,W,3.2,-12,11,3,4.3,0.82
29,52,1,1,UTA,2/9/2015,Away,1,NOP,W,-1.91,-3,4.9,3,3.07,-0.79
29,53,0,0,UTA,2/11/2015,Away,1,DAL,L,0.82,-13,12.2,3,3.56,0.57
29,54,0,0,UTA,2/20/2015,Home,0,POR,W,5.34,-17,28,3,3.39,-0.01
29,55,0,0,UTA,2/23/2015,Home,0,SAS,W,6.39,-10,9.7,3,3.96,-0.21
29,56,1,1,UTA,2/25/2015,Home,0,LAL,L,6.88,-19,30.5,3,2.76,1.6
29,57,1,1,UTA,2/27/2015,Away,1,DEN,W,6.4,-21,32.9,3,5.79,0.24
29,58,0,0,UTA,2/28/2015,Home,0,MIL,W,3.2,-12,11,3,4.3,0.82
29,59,0,0,UTA,3/3/2015,Away,1,MEM,W,6.39,-10,9.7,3,3.96,-0.21
29,60,0,0,UTA,3/4/2015,Away,1,BOS,L,-1.05,-1,2.4,3,5.29,1.32
29,61,0,0,UTA,3/6/2015,Away,1,PHI,W,1.59,-15,19.5,3,1.99,0.57
29,62,1,0,UTA,3/8/2015,Away,1,BRK,W,3.33,-10,9.7,4,7.59,-0.28
29,63,0,0,UTA,3/10/2015,Home,0,NYK,W,1.59,-15,19.5,4,1.99,0.57
29,64,1,1,UTA,3/12/2015,Home,0,HOU,W,6.39,-10,9.7,4,3.96,-0.21
29,65,0,0,UTA,3/14/2015,Home,0,DET,W,3.21,-18,29.3,4,3,0.37
29,66,0,0,UTA,3/16/2015,Home,0,CHO,W,4.24,-3,4.9,4,5.07,0.98
29,67,0,0,UTA,3/18/2015,Home,0,WAS,L,5.34,-17,28,4,3.39,-0.01
29,68,0,0,UTA,3/19/2015,Away,1,LAL,W,3.21,-18,29.3,4,3,0.37
29,69,0,0,UTA,3/21/2015,Away,1,GSW,L,1.59,-15,19.5,4,1.99,0.57
29,70,1,1,UTA,3/23/2015,Home,0,MIN,L,10.48,-24,36.6,4,6.89,0.29
29,71,0,0,UTA,3/25/2015,Home,0,POR,L,6.4,-21,32.9,4,5.79,0.24
29,72,0,0,UTA,3/27/2015,Away,1,DEN,L,0.29,-7,6.1,4,5.46,0.93
29,73,0,0,UTA,3/28/2015,Home,0,OKC,W,-0.2,-9,7.3,4,2.91,0.2
29,74,1,1,UTA,3/30/2015,Away,1,MIN,W,5.34,-17,28,4,3.39,-0.01
29,75,1,1,UTA,4/1/2015,Home,0,DEN,W,6.45,-22,34.1,4,5.54,0.88
29,76,0,0,UTA,4/4/2015,Away,1,PHO,L,1.59,-15,19.5,4,1.99,0.57
29,77,1,1,UTA,4/5/2015,Away,1,SAC,W,3.21,-18,29.3,4,3,0.37
29,78,1,1,UTA,4/8/2015,Home,0,SAC,W,6.04,-14,15.8,4,3.7,1.26
29,79,0,0,UTA,4/10/2015,Home,0,MEM,L,-1.05,-1,2.4,4,5.29,1.32
29,80,1,1,UTA,4/11/2015,Away,1,POR,W,7.49,-22,34.1,4,6.17,1.34
29,81,1,1,UTA,4/13/2015,Home,0,DAL,W,6.45,-22,34.1,4,5.54,0.88
29,82,0,0,UTA,4/15/2015,Away,1,HOU,L,3.33,-10,9.7,4,7.59,-0.28
59,1,0,0,UTA,10/28/2015,Away,1,DET,L,-1.7,23,-34.2,1,-1.35,-0.66
59,2,1,1,UTA,10/30/2015,Away,1,PHI,W,-4.15,9,-17.1,1,-2.26,-0.23
59,3,1,0,UTA,10/31/2015,Away,1,IND,W,-5.06,12,-25.6,1,0.24,-0.05
59,4,0,0,UTA,11/4/2015,Home,0,POR,L,5.1,6,-7.3,1,3.2,0.35
59,5,0,0,UTA,11/5/2015,Away,1,DEN,W,-0.22,22,-32.9,1,0.85,-0.62
59,6,0,0,UTA,11/7/2015,Home,0,MEM,W,-1.7,23,-34.2,1,-1.35,-0.66
59,7,1,1,UTA,11/10/2015,Away,1,CLE,L,-2.67,7,-8.5,1,-0.32,-0.26
59,8,0,0,UTA,11/12/2015,Away,1,MIA,L,-2.68,13,-26.8,1,0.99,0.2
59,9,0,0,UTA,11/13/2015,Away,1,ORL,L,-0.54,8,-9.8,1,0.07,-0.63
59,10,1,0,UTA,11/15/2015,Away,1,ATL,W,1.2,18,-31.7,1,-0.11,-1.11
59,11,0,0,UTA,11/18/2015,Home,0,TOR,W,-2.67,7,-8.5,1,-0.32,-0.26
59,12,0,0,UTA,11/20/2015,Away,1,DAL,L,0.51,15,-28.1,1,0.65,-0.83
59,13,0,0,UTA,11/23/2015,Home,0,OKC,L,0.52,4,-4.9,1,2.48,-0.38
59,14,1,1,UTA,11/25/2015,Away,1,LAC,W,-5.59,18,-31.7,1,2.15,0.3
59,15,1,1,UTA,11/28/2015,Home,0,NOP,W,-4.15,9,-17.1,1,-2.26,-0.23
59,16,1,1,UTA,11/30/2015,Home,0,GSW,L,-8.43,29,-53.7,1,0.65,-0.28
59,17,0,0,UTA,12/3/2015,Home,0,ORL,L,-4.15,9,-17.1,1,-2.26,-0.23
59,18,1,1,UTA,12/5/2015,Home,0,IND,W,1,6,-7.3,1,-0.56,0.98
59,19,1,1,UTA,12/8/2015,Away,1,SAC,L,-2.55,15,-28.1,1,4.27,-0.9
59,20,1,1,UTA,12/9/2015,Home,0,NYK,W,-7.79,22,-32.9,1,-0.24,-1.41
59,21,0,0,UTA,12/11/2015,Home,0,OKC,L,-5.59,18,-31.7,2,2.15,0.3
59,22,1,1,UTA,12/13/2015,Away,1,OKC,L,1,6,-7.3,2,-0.56,0.98
59,23,0,0,UTA,12/14/2015,Away,1,SAS,L,0.16,11,-22,2,0.38,0.63
59,24,0,0,UTA,12/16/2015,Home,0,NOP,L,-0.09,26,-41.5,2,-0.34,-0.06
59,25,1,0,UTA,12/18/2015,Home,0,DEN,W,-5.88,25,-37.8,2,-3.32,-0.62
59,26,1,1,UTA,12/21/2015,Home,0,PHO,W,-7.73,28,-46.4,2,0.12,-1.6
59,27,0,0,UTA,12/23/2015,Away,1,GSW,L,-2.68,13,-26.8,2,0.99,0.2
59,28,1,1,UTA,12/26/2015,Home,0,LAC,L,1.2,18,-31.7,2,-0.11,-1.11
59,29,0,0,UTA,12/28/2015,Home,0,PHI,W,5.1,6,-7.3,2,3.2,0.35
59,30,0,0,UTA,12/30/2015,Away,1,MIN,L,-7.73,28,-46.4,2,0.12,-1.6
59,31,1,1,UTA,12/31/2015,Home,0,POR,W,-5.59,18,-31.7,2,2.15,0.3
59,32,0,0,UTA,1/2/2016,Home,0,MEM,W,1.61,3,-3.7,2,2.85,0.72
59,33,0,0,UTA,1/4/2016,Home,0,HOU,L,-5.06,12,-25.6,2,0.24,-0.05
59,34,1,1,UTA,1/6/2016,Away,1,SAS,L,4.6,1,-1.2,2,3.57,-0.33
59,35,0,0,UTA,1/7/2016,Away,1,HOU,L,-5.59,18,-31.7,2,2.15,0.3
59,36,1,1,UTA,1/9/2016,Home,0,MIA,W,4.6,1,-1.2,2,3.57,-0.33
59,37,0,0,UTA,1/10/2016,Away,1,LAL,W,5.1,6,-7.3,2,3.2,0.35
59,38,0,0,UTA,1/13/2016,Away,1,POR,L,-5.88,25,-37.8,2,-3.32,-0.62
59,39,1,1,UTA,1/14/2016,Home,0,SAC,L,0.57,3,-3.7,2,2.22,0.26
59,40,1,1,UTA,1/16/2016,Home,0,LAL,W,-6.07,16,-30.5,2,-0.4,-0.43
59,41,1,1,UTA,1/18/2016,Away,1,CHO,L,1.2,18,-31.7,2,-0.11,-1.11
59,42,1,1,UTA,1/20/2016,Away,1,NYK,L,-3.93,22,-32.9,3,-0.95,-0.52
59,43,1,1,UTA,1/22/2016,Away,1,BRK,W,-8.43,29,-53.7,3,0.65,-0.28
59,44,0,0,UTA,1/25/2016,Home,0,DET,L,-1.63,22,-32.9,3,1.76,0.35
59,45,1,1,UTA,1/27/2016,Home,0,CHO,W,-1.7,23,-34.2,3,-1.35,-0.66
59,46,1,1,UTA,1/29/2016,Home,0,MIN,W,-6.07,16,-30.5,3,-0.4,-0.43
59,47,1,1,UTA,2/1/2016,Home,0,CHI,W,-2.55,15,-28.1,3,4.27,-0.9
59,48,0,0,UTA,2/3/2016,Home,0,DEN,W,-1.63,22,-32.9,3,1.76,0.35
59,49,0,0,UTA,2/5/2016,Home,0,MIL,W,-0.54,8,-9.8,3,0.07,-0.63
59,50,1,1,UTA,2/6/2016,Away,1,PHO,W,-8.43,29,-53.7,3,0.65,-0.28
59,51,1,1,UTA,2/9/2016,Away,1,DAL,W,4.6,1,-1.2,3,3.57,-0.33
59,52,0,0,UTA,2/10/2016,Away,1,NOP,L,1.61,3,-3.7,3,2.85,0.72
59,53,0,0,UTA,2/18/2016,Away,1,WAS,L,-0.22,22,-32.9,3,0.85,-0.62
59,54,1,1,UTA,2/19/2016,Home,0,BOS,W,-4.29,10,-18.3,3,-1.33,-0.05
59,55,1,1,UTA,2/21/2016,Away,1,POR,L,-4.15,9,-17.1,3,-2.26,-0.23
59,56,1,1,UTA,2/23/2016,Home,0,HOU,W,1.2,18,-31.7,3,-0.11,-1.11
59,57,0,0,UTA,2/25/2016,Home,0,SAS,L,-6.07,16,-30.5,3,-0.4,-0.43
59,58,0,0,UTA,2/27/2016,Home,0,BRK,L,-9.54,27,-45.1,3,0.6,-2.96
59,59,0,0,UTA,2/29/2016,Away,1,BOS,L,-0.22,22,-32.9,3,0.85,-0.62
59,60,0,0,UTA,3/2/2016,Away,1,TOR,L,-5.06,12,-25.6,3,0.24,-0.05
59,61,0,0,UTA,3/4/2016,Away,1,MEM,L,-1.7,23,-34.2,3,-1.35,-0.66
59,62,1,1,UTA,3/5/2016,Away,1,NOP,W,-7.79,22,-32.9,4,-0.24,-1.41
59,63,0,0,UTA,3/8/2016,Home,0,ATL,L,4.6,1,-1.2,4,3.57,-0.33
59,64,0,0,UTA,3/9/2016,Away,1,GSW,L,-3.93,22,-32.9,4,-0.95,-0.52
59,65,1,1,UTA,3/11/2016,Home,0,WAS,W,0.57,3,-3.7,4,2.22,0.26
59,66,1,1,UTA,3/13/2016,Away,1,SAC,W,0.51,15,-28.1,4,0.65,-0.83
59,67,0,0,UTA,3/14/2016,Home,0,CLE,W,-3.93,22,-32.9,4,-0.95,-0.52
59,68,1,1,UTA,3/17/2016,Home,0,PHO,W,-4.29,10,-18.3,4,-1.33,-0.05
59,69,0,0,UTA,3/19/2016,Away,1,CHI,L,-6.93,24,-35.4,4,1.98,0.7
59,70,0,0,UTA,3/20/2016,Away,1,MIL,W,-0.22,22,-32.9,4,0.85,-0.62
59,71,0,0,UTA,3/23/2016,Away,1,HOU,W,-9.54,27,-45.1,4,0.6,-2.96
59,72,0,0,UTA,3/24/2016,Away,1,OKC,L,0.16,11,-22,4,0.38,0.63
59,73,0,0,UTA,3/26/2016,Away,1,MIN,W,-6.93,24,-35.4,4,1.98,0.7
59,74,1,1,UTA,3/28/2016,Home,0,LAL,W,0.52,4,-4.9,4,2.48,-0.38
59,75,0,0,UTA,3/30/2016,Home,0,GSW,L,-0.09,26,-41.5,4,-0.34,-0.06
59,76,1,1,UTA,4/1/2016,Home,0,MIN,W,-5.06,12,-25.6,4,0.24,-0.05
59,77,1,1,UTA,4/3/2016,Away,1,PHO,W,-8.43,29,-53.7,4,0.65,-0.28
59,78,0,0,UTA,4/5/2016,Home,0,SAS,L,-9.54,27,-45.1,4,0.6,-2.96
59,79,1,1,UTA,4/8/2016,Home,0,LAC,L,5.1,6,-7.3,4,3.2,0.35
59,80,1,1,UTA,4/10/2016,Away,1,DEN,W,-7.79,22,-32.9,4,-0.24,-1.41
59,81,0,0,UTA,4/11/2016,Home,0,DAL,L,-9.54,27,-45.1,4,0.6,-2.96
59,82,0,0,UTA,4/13/2016,Away,1,LAL,L,1.61,3,-3.7,4,2.85,0.72
89,1,1,1,UTA,10/25/2016,Away,1,POR,L,1.7,-23,34.2,1,1.35,0.66
89,2,0,0,UTA,10/28/2016,Home,0,LAL,W,0.06,-1,1.3,1,3.11,1.01
89,3,0,0,UTA,10/30/2016,Away,1,LAC,L,-0.85,-8,6.1,1,5.62,-0.24
89,4,1,1,UTA,11/1/2016,Away,1,SAS,W,-6.1,-1,1.3,1,1.11,-0.76
89,5,0,0,UTA,11/2/2016,Home,0,DAL,W,-3.37,-11,8.6,1,1.6,0.61
89,6,0,0,UTA,11/4/2016,Home,0,SAS,L,1.7,-23,34.2,1,1.35,0.66
89,7,1,1,UTA,11/6/2016,Away,1,NYK,W,-6.04,5,-12.2,1,1.48,-0.94
89,8,1,1,UTA,11/7/2016,Away,1,PHI,W,1.48,-1,1.3,1,2.21,0.04
89,9,0,0,UTA,11/9/2016,Away,1,CHO,L,-2.45,-14,17.1,1,-0.9,0.43
89,10,0,0,UTA,11/11/2016,Away,1,ORL,W,-2.23,-1,1.3,1,0.4,0.13
89,11,0,1,UTA,11/12/2016,Away,1,MIA,W,6.29,-22,33,1,4.93,0.33
89,12,0,0,UTA,11/14/2016,Home,0,MEM,L,-0.98,-16,25.7,1,1.04,0.4
89,13,0,0,UTA,11/17/2016,Home,0,CHI,L,-4.38,-7,3.7,1,0.95,0.23
89,14,0,1,UTA,11/19/2016,Away,1,HOU,L,2.22,-19,29.3,1,3.83,0.28
89,15,0,0,UTA,11/20/2016,Away,1,DEN,L,6.79,-17,26.9,1,4.55,1.01
89,16,1,1,UTA,11/23/2016,Home,0,DEN,W,6.79,-17,26.9,1,4.55,1.01
89,17,0,0,UTA,11/25/2016,Home,0,ATL,W,6.29,-22,33,1,4.93,0.33
89,18,1,1,UTA,11/28/2016,Away,1,MIN,W,-4.18,2,-3.6,1,-1.96,0.04
89,19,1,1,UTA,11/29/2016,Home,0,HOU,W,-0.98,-16,25.7,1,1.04,0.4
89,20,1,1,UTA,12/1/2016,Home,0,MIA,L,-0.99,-10,7.4,1,2.34,0.85
89,21,1,1,UTA,12/3/2016,Home,0,DEN,W,1.16,-15,24.4,2,1.43,0.02
89,22,1,1,UTA,12/5/2016,Away,1,LAL,W,-0.85,-8,6.1,2,5.62,-0.24
89,23,1,1,UTA,12/6/2016,Home,0,PHO,W,-6.1,-1,1.3,2,1.11,-0.76
89,24,0,0,UTA,12/8/2016,Home,0,GSW,L,-0.99,-10,7.4,2,2.34,0.85
89,25,1,1,UTA,12/10/2016,Home,0,SAC,W,-6.73,6,-19.5,2,2,0.38
89,26,1,1,UTA,12/14/2016,Home,0,OKC,W,-7.84,4,-10.9,2,1.95,-2.3
89,27,1,1,UTA,12/16/2016,Home,0,DAL,W,2.21,-8,6.1,2,2,-0.17
89,28,0,0,UTA,12/18/2016,Away,1,MEM,W,2.22,-19,29.3,2,3.83,0.28
89,29,0,0,UTA,12/20/2016,Away,1,GSW,L,-2.6,-13,15.9,2,0.02,0.61
89,30,0,0,UTA,12/21/2016,Home,0,SAC,L,-3.89,-5,2.5,2,3.5,0.96
89,31,0,0,UTA,12/23/2016,Home,0,TOR,L,2.89,-5,2.5,2,1.24,-0.45
89,32,0,1,UTA,12/27/2016,Away,1,LAL,W,-4.38,-7,3.7,2,0.95,0.23
89,33,0,0,UTA,12/29/2016,Home,0,PHI,W,-2.45,-14,17.1,2,-0.9,0.43
89,34,0,0,UTA,12/31/2016,Home,0,PHO,W,-4.18,2,-3.6,2,-1.96,0.04
89,35,0,1,UTA,1/2/2017,Away,1,BRK,W,2.27,-20,30.5,2,3.57,0.91
89,36,1,1,UTA,1/3/2017,Away,1,BOS,L,2.7,-17,26.9,2,0.79,1.63
89,37,0,0,UTA,1/5/2017,Away,1,TOR,L,-5.23,1,-1.2,2,3.33,1.35
89,38,0,0,UTA,1/7/2017,Away,1,MIN,W,2.27,-20,30.5,2,3.57,0.91
89,39,0,0,UTA,1/8/2017,Away,1,MEM,L,2.89,-5,2.5,2,1.24,-0.45
89,40,0,0,UTA,1/10/2017,Home,0,CLE,W,-2.23,-1,1.3,2,0.4,0.13
89,41,1,1,UTA,1/13/2017,Home,0,DET,W,-6.73,6,-19.5,2,2,0.38
89,42,1,1,UTA,1/14/2017,Home,0,ORL,W,-6.1,-1,1.3,3,1.11,-0.76
89,43,1,1,UTA,1/16/2017,Away,1,PHO,W,-3.89,-5,2.5,3,3.5,0.96
89,44,1,1,UTA,1/20/2017,Away,1,DAL,W,1.7,-23,34.2,3,1.35,0.66
89,45,1,1,UTA,1/21/2017,Home,0,IND,W,0.06,-1,1.3,3,3.11,1.01
89,46,0,0,UTA,1/23/2017,Home,0,OKC,L,3.3,-20,30.5,3,4.21,1.38
89,47,0,0,UTA,1/24/2017,Away,1,DEN,L,-4.38,-7,3.7,3,0.95,0.23
89,48,0,0,UTA,1/26/2017,Home,0,LAL,W,-3.89,-5,2.5,3,3.5,0.96
89,49,0,0,UTA,1/28/2017,Home,0,MEM,L,3.3,-20,30.5,3,4.21,1.38
89,50,1,1,UTA,2/1/2017,Home,0,MIL,W,-3.37,-11,8.6,3,1.6,0.61
89,51,1,1,UTA,2/4/2017,Home,0,CHO,W,2.7,-17,26.9,3,0.79,1.63
89,52,1,1,UTA,2/6/2017,Away,1,ATL,W,-6.04,5,-12.2,3,1.48,-0.94
89,53,1,1,UTA,2/8/2017,Away,1,NOP,W,1.61,3,-7.3,3,1.01,0.6
89,54,1,1,UTA,2/9/2017,Away,1,DAL,L,1.85,-12,12.2,3,1.73,1.29
89,55,1,1,UTA,2/11/2017,Home,0,BOS,L,-2.6,-13,15.9,3,0.02,0.61
89,56,0,0,UTA,2/13/2017,Home,0,LAC,L,6.79,-17,26.9,3,4.55,1.01
